Code,Year,Value
CEB,2004,9.499468536744013
CHE,2004,9.9
CHI,2004,10.7
CHL,2004,14.415
CHN,2004,12.29
CIV,2004,42.276
CMR,2004,41.275
COD,2004,43.781
COG,2004,37.113
COL,2004,20.278
COM,2004,34.333
CPV,2004,23.943
CRI,2004,17.136
CSS,2004,17.956709608635464
CUB,2004,11.262
CUW,2004,13.791
CYM,2004,14.875
CYP,2004,11.894
CZE,2004,9.6
DEU,2004,8.6
DJI,2004,31.601
DMA,2004,15.239
DNK,2004,12.0
DOM,2004,23.103
DZA,2004,20.337
EAP,2004,14.927724910066726
EAR,2004,25.53512089115169
EAS,2004,14.32517145878213
ECA,2004,15.988231903309376
ECS,2004,11.859921173584878
ECU,2004,23.73
EGY,2004,26.569
EMU,2004,10.355680357416938
ERI,2004,37.0
ESP,2004,10.6
EST,2004,10.3
ETH,2004,42.712
EUU,2004,10.248175728541039
FIN,2004,11.0
FJI,2004,24.128
FRA,2004,12.8
FRO,2004,14.8
FSM,2004,28.966
GAB,2004,32.748
GBR,2004,11.9
GEO,2004,12.326
GHA,2004,34.282
GIB,2004,11.086
GIN,2004,40.244
GMB,2004,39.709
GNB,2004,40.801
GNQ,2004,39.832
GRC,2004,9.6
GRD,2004,17.07
GRL,2004,15.7
GTM,2004,31.726
GUM,2004,20.678
GUY,2004,22.02
HIC,2004,11.518158929830573
HKG,2004,7.2
HND,2004,30.487
HPC,2004,41.9288098516532
HRV,2004,9.1
HTI,2004,29.642
HUN,2004,9.4
IBD,2004,18.660415030867355
IBT,2004,22.769247279415556
IDA,2004,36.49352273693776
IDB,2004,37.02556527067792
IDN,2004,20.796
IDX,2004,36.207708975327236
IMN,2004,11.543
IND,2004,25.121
IRL,2004,15.2
IRN,2004,16.176
IRQ,2004,34.344
ISL,2004,14.5
ISR,2004,21.3
ITA,2004,9.7
JAM,2004,18.795
JOR,2004,27.743
JPN,2004,8.8
KAZ,2004,18.691
KEN,2004,39.1
KGZ,2004,21.5
KHM,2004,26.261
KIR,2004,28.894
KNA,2004,16.511
KOR,2004,9.8
KWT,2004,22.641
LAC,2004,20.569849710406057
LAO,2004,30.075
LBN,2004,19.347
LBR,2004,41.116
LBY,2004,23.376
LCA,2004,16.028
LCN,2004,20.26299021366659
LDC,2004,37.53864145366808
LIC,2004,41.38294891142989
LIE,2004,10.8
LKA,2004,18.826
LMC,2004,28.568927451425917
