Code,Year,Value
COD,2004,180.0
COG,2004,760.0
COL,2004,2650.0
COM,2004,980.0
CPV,2004,1810.0
CRI,2004,4400.0
CSS,2004,8028.768000045455
CUB,2004,3490.0
CYP,2004,20260.0
CZE,2004,10280.0
DEU,2004,32080.0
DMA,2004,5640.0
DNK,2004,42740.0
DOM,2004,2520.0
DZA,2004,2440.0
EAP,2004,1432.9569487952804
EAR,2004,1494.985023456422
EAS,2004,4626.272436854773
ECA,2004,2527.1345303329927
ECS,2004,16577.193522475813
ECU,2004,2410.0
EGY,2004,1120.0
EMU,2004,28152.54965767713
ERI,2004,350.0
ESP,2004,22140.0
EST,2004,7500.0
ETH,2004,130.0
EUU,2004,24085.89349220488
FCS,2004,819.0717741262652
FIN,2004,35370.0
FJI,2004,2820.0
FRA,2004,31340.0
FSM,2004,2280.0
GAB,2004,4110.0
GBR,2004,37910.0
GEO,2004,1210.0
GHA,2004,370.0
GIN,2004,550.0
GMB,2004,430.0
GNB,2004,410.0
GNQ,2004,1370.0
GRC,2004,19280.0
GRD,2004,5110.0
GTM,2004,1830.0
GUY,2004,1010.0
HIC,2004,27772.908150303338
HKG,2004,28120.0
HND,2004,1210.0
HPC,2004,420.4240412667673
HRV,2004,8570.0
HTI,2004,680.0
HUN,2004,8650.0
IBD,2004,1843.9124124439986
IBT,2004,1549.9584404214957
IDA,2004,586.7703852164856
IDN,2004,1060.0
IDX,2004,433.5262081277889
IMN,2004,33670.0
IND,2004,610.0
IRL,2004,37840.0
IRN,2004,2450.0
IRQ,2004,1310.0
ISL,2004,41660.0
ISR,2004,20990.0
ITA,2004,28390.0
JAM,2004,3730.0
JOR,2004,2050.0
JPN,2004,39000.0
KAZ,2004,2180.0
KEN,2004,460.0
KGZ,2004,400.0
KHM,2004,430.0
KIR,2004,1430.0
KNA,2004,10390.0
KOR,2004,16790.0
KWT,2004,29080.0
LAC,2004,4023.780682975584
LAO,2004,380.0
LBN,2004,4700.0
LBR,2004,210.0
LBY,2004,5150.0
LCA,2004,6300.0
LCN,2004,4180.9448661420165
LDC,2004,400.47404587209274
LIC,2004,402.7930851149031
LKA,2004,1030.0
LMC,2004,726.2999105068062
LMY,2004,1434.7814068982757
LSO,2004,820.0
LTE,2004,2296.6283748303977
LTU,2004,6020.0
LUX,2004,62680.0
LVA,2004,5610.0
MAC,2004,23050.0
MAR,2004,2060.0
MDA,2004,910.0
MDG,2004,330.0
MDV,2004,3890.0
MEA,2004,2545.1525434979076
MEX,2004,8240.0
MHL,2004,3400.0
MIC,2004,1513.947129602827
MKD,2004,2610.0
MLI,2004,500.0
MLT,2004,14200.0
MMR,2004,230.0
MNA,2004,1393.4030462081655
MNE,2004,3100.0
MNG,2004,760.0
MOZ,2004,380.0
MRT,2004,820.0
MUS,2004,5240.0
MWI,2004,440.0
MYS,2004,4720.0
NAC,2004,42157.43300938407
NAM,2004,2840.0
NER,2004,280.0
NIC,2004,1100.0
NLD,2004,36800.0
NOR,2004,54290.0
NPL,2004,280.0
NRU,2004,3090.0
NZL,2004,21530.0
OED,2004,28198.865664762514
OMN,2004,11050.0
OSS,2004,6562.449859341424
PAK,2004,740.0
PAN,2004,4490.0
PER,2004,2270.0
PHL,2004,1260.0
PLW,2004,8370.0
PNG,2004,540.0
POL,2004,6290.0
PRI,2004,14260.0
PRT,2004,16190.0
PRY,2004,1440.0
PSE,2004,1640.0
PSS,2004,2151.745090672433
PST,2004,32028.62107818881
QAT,2004,35220.0
ROU,2004,2960.0
RUS,2004,3410.0
RWA,2004,270.0
SAS,2004,593.1801392705589
SAU,2004,12880.0
SDN,2004,620.0
SEN,2004,850.0
SGP,2004,26170.0
SLB,2004,980.0
SLE,2004,410.0
SLV,2004,2280.0
SOM,2004,310.0
SRB,2004,3340.0
SSA,2004,902.7621781130191
