Code,Year,Value
TSA,2017,33.26438762300472
TSS,2017,40.77471318038461
TTO,2017,53.9293186833833
TUN,2017,68.2877807617188
TUR,2017,88.0320472717286
TUV,2017,59.9531274910912
TZA,2017,32.2987013317296
UGA,2017,26.4139260579546
UKR,2017,69.2633108489282
UMC,2017,65.29126889790668
URY,2017,95.2288235732042
USA,2017,80.4018678392891
UZB,2017,50.6787376403809
VCT,2017,46.9392900518098
VEN,2017,89.0287726100378
VGB,2017,50.8953552772346
VIR,2017,95.0366785523929
VNM,2017,33.3625963003742
VUT,2017,24.7644441456437
WLD,2017,55.31842264509482
WSM,2017,18.9657191879831
XKX,2017,41.7578065585746
YEM,2017,33.5586912522175
ZAF,2017,63.3311078299936
ZMB,2017,42.7295979877011
ZWE,2017,34.7014953017273
ABW,2018,62.5367636985996
AFE,2018,35.71471846472501
AFG,2018,24.9991645191406
AFW,2018,49.31794759869214
AGO,2018,65.8732136723372
ALB,2018,56.377000259892
AND,2018,88.50809984937911
ARB,2018,58.78470253240783
ARE,2018,84.8601805824625
ARG,2018,91.7679941327998
ARM,2018,64.8502833795679
ASM,2018,83.4779973316097
ATG,2018,24.7781432093764
AUS,2018,87.2267680845925
AUT,2018,68.1046787227623
AZE,2018,57.1841534654123
BDI,2018,17.6820221982475
BEL,2018,86.8883449485575
BEN,2018,47.9952829275963
BFA,2018,26.0832202154822
BGD,2018,30.5175656009959
BGR,2018,73.600212097168
BHR,2018,100.0
BHS,2018,81.9643158212241
BIH,2018,48.971927825824
BLR,2018,77.2132720947266
BLZ,2018,43.164848281502
BMU,2018,100.0
BOL,2018,69.4133879813999
BRA,2018,86.4420719945072
BRB,2018,59.270175311893
BRN,2018,74.8172471714305
BTN,2018,38.4661892776975
BWA,2018,66.1579176461888
CAF,2018,41.2824666248606
CAN,2018,81.5500341646653
CEB,2018,61.81110433731634
CHE,2018,79.2922201625844
CHI,2018,32.8125991997971
CHL,2018,87.9620493753008
CHN,2018,61.5001983642578
CIV,2018,50.8718477756395
CMR,2018,53.6339873660653
COD,2018,42.4946599159958
COG,2018,63.4434577481975
COL,2018,77.2804816598084
COM,2018,31.4073645195839
CPV,2018,70.3970748844677
CRI,2018,76.5544308439668
CSS,2018,50.09548172174096
CUB,2018,77.0156326293945
CUW,2018,91.3601331655991
CYM,2018,100.0
CYP,2018,66.8255530496405
CZE,2018,72.8498744351241
DEU,2018,81.1423036204018
DJI,2018,71.5153442785902
DMA,2018,71.0362526779762
DNK,2018,88.1059762310689
DOM,2018,73.7589255716938
DZA,2018,71.905249845153
EAP,2018,57.65027053508738
EAR,2018,45.4349772935468
EAS,2018,60.85152597888139
ECA,2018,67.44649929182292
ECS,2018,73.18036558645291
ECU,2018,63.0433276812321
EGY,2018,42.4577177449969
EMU,2018,76.63462522656522
ERI,2018,35.3451042175293
ESP,2018,79.5580057813361
EST,2018,69.2803532930133
ETH,2018,20.7838096618652
EUU,2018,74.3251511986635
FCS,2018,44.39068252365495
FIN,2018,72.3423467740343
FJI,2018,56.2328347385698
FRA,2018,78.6714432536599
FRO,2018,38.4058837890625
FSM,2018,22.3449820355433
GAB,2018,89.4539949981866
GBR,2018,82.4465657551295
GEO,2018,58.3038181862576
GHA,2018,55.218477566593
GIB,2018,100.0
GIN,2018,35.8554382324219
GMB,2018,61.0645869348107
GNB,2018,43.4449081420898
GNQ,2018,69.8396623666175
GRC,2018,78.0490656849874
GRD,2018,36.0720421424532
GRL,2018,86.72509765625
GTM,2018,53.845962303542
GUM,2018,94.079885002321
GUY,2018,26.4188378517884
HIC,2018,79.62452415568785
HKG,2018,100.0
HND,2018,55.8852577716247
HPC,2018,35.19611080606053
HRV,2018,56.093170097094
HTI,2018,51.374898112219
HUN,2018,70.4711761474609
IBD,2018,55.8598392575292
IBT,2018,51.18197012689965
